Entry_type,Case_identifier,Activity,Timestamp,Resource,Start_time,Duration,Result,Quality
MANAGEMENT,task_0018,"Adding to blackboard: task_in_focus with details [csa,""task_0018""]",2023-01-03T08:03:11,csa,,,,
DOMAIN,task_0018,Initiating task evaluation,2023-01-03T08:03:12,csa,,,,
DOMAIN,task_0018,Evaluated situations,2023-01-03T08:03:13,csa,2023-01-03T08:03:11,2.080,"[""Total points not counted""]",
MANAGEMENT,task_0018,"Removing from blackboard: task_in_focus with details [csa,""task_0018""]",2023-01-03T08:03:13,csa,,,,
MANAGEMENT,task_0017,"Adding to blackboard: task_in_focus with details [csa,""task_0017""]",2023-01-03T08:03:14,csa,,,,
DOMAIN,task_0017,Initiating task evaluation,2023-01-03T08:03:14,csa,,,,
DOMAIN,task_0017,Evaluated situations,2023-01-03T08:03:15,csa,2023-01-03T08:03:14,1.560,"[""Total points not counted""]",
MANAGEMENT,task_0017,"Removing from blackboard: task_in_focus with details [csa,""task_0017""]",2023-01-03T08:03:16,csa,,,,
MANAGEMENT,task_0016,"Adding to blackboard: task_in_focus with details [csa,""task_0016""]",2023-01-03T08:03:16,csa,,,,
DOMAIN,task_0016,Initiating task evaluation,2023-01-03T08:03:17,csa,,,,
DOMAIN,task_0016,Evaluated situations,2023-01-03T08:03:18,csa,2023-01-03T08:03:16,2.080,"[""Total points not counted""]",
MANAGEMENT,task_0016,"Removing from blackboard: task_in_focus with details [csa,""task_0016""]",2023-01-03T08:03:18,csa,,,,
MANAGEMENT,task_0011,"Adding to blackboard: task_in_focus with details [csa,""task_0011""]",2023-01-03T08:03:19,csa,,,,
DOMAIN,task_0011,Initiating task evaluation,2023-01-03T08:03:19,csa,,,,
DOMAIN,task_0011,Evaluated situations,2023-01-03T08:03:21,csa,2023-01-03T08:03:19,1.690,"[""Total points not counted""]",
MANAGEMENT,task_0011,"Removing from blackboard: task_in_focus with details [csa,""task_0011""]",2023-01-03T08:03:21,csa,,,,
MANAGEMENT,task_0020,"Adding to blackboard: task_in_focus with details [csa,""task_0020""]",2023-01-03T08:03:21,csa,,,,
DOMAIN,task_0020,Initiating task evaluation,2023-01-03T08:03:22,csa,,,,
DOMAIN,task_0020,Evaluated situations,2023-01-03T08:03:23,csa,2023-01-03T08:03:21,2.080,"[""Total points not counted""]",
MANAGEMENT,task_0007,Initiating operation: Count total points,2023-01-03T08:03:23,csa,,,,
MANAGEMENT,task_0018,Initiating operation: Count total points,2023-01-03T08:03:23,csa,,,,
MANAGEMENT,task_0017,Initiating operation: Count total points,2023-01-03T08:03:23,csa,,,,
MANAGEMENT,task_0016,Initiating operation: Count total points,2023-01-03T08:03:23,csa,,,,
MANAGEMENT,task_0011,Initiating operation: Count total points,2023-01-03T08:03:24,csa,,,,
MANAGEMENT,task_0020,Initiating operation: Count total points,2023-01-03T08:03:24,csa,,,,
ENVIRONMENT,task_0009,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:02,204.880,COMPLETED,0.956
ENVIRONMENT,task_0014,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:03,203.710,COMPLETED,0.982
ENVIRONMENT,task_0010,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:02,204.620,COMPLETED,0.970
ENVIRONMENT,task_0013,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:03,203.840,COMPLETED,0.962
ENVIRONMENT,task_0019,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:04,202.540,COMPLETED,0.974
ENVIRONMENT,task_0017,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:04,202.800,COMPLETED,0.966
ENVIRONMENT,task_0016,Disposed: Correct exam paper,2023-01-03T08:03:27,task.TaskArtifact,2023-01-03T08:00:04,203.450,COMPLETED,0.999
DOMAIN,task_0009,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,4.680,SUCCESS,1.000
DOMAIN,task_0014,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,4.680,SUCCESS,1.000
ENVIRONMENT,task_0020,Disposed: Correct exam paper,2023-01-03T08:03:28,task.TaskArtifact,2023-01-03T08:00:05,202.930,COMPLETED,0.985
DOMAIN,task_0010,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,4.810,SUCCESS,1.000
ENVIRONMENT,task_0018,Disposed: Correct exam paper,2023-01-03T08:03:28,task.TaskArtifact,2023-01-03T08:00:04,203.450,COMPLETED,0.965
DOMAIN,task_0013,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,4.940,SUCCESS,1.000
DOMAIN,task_0019,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,4.940,SUCCESS,1.000
ENVIRONMENT,task_0007,Disposed: Correct exam paper,2023-01-03T08:03:28,task.TaskArtifact,2023-01-03T08:00:02,206.310,COMPLETED,0.951
ENVIRONMENT,task_0011,Disposed: Correct exam paper,2023-01-03T08:03:28,task.TaskArtifact,2023-01-03T08:00:03,205.270,COMPLETED,0.983
DOMAIN,task_0017,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,5.200,SUCCESS,1.000
DOMAIN,task_0016,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,5.330,SUCCESS,1.000
DOMAIN,task_0020,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,5.460,SUCCESS,1.000
DOMAIN,task_0018,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,5.590,SUCCESS,1.000
DOMAIN,task_0007,Count total points,2023-01-03T08:03:28,csa,2023-01-03T08:03:23,5.590,SUCCESS,1.000
DOMAIN,task_0011,Count total points,2023-01-03T08:03:29,csa,2023-01-03T08:03:23,5.720,SUCCESS,1.000
MANAGEMENT,task_0002,"Adding to blackboard: task_in_focus with details [ht,""task_0002""]",2023-01-03T08:03:46,ht,,,,
DOMAIN,task_0002,Initiating task evaluation,2023-01-03T08:03:47,ht,,,,
DOMAIN,task_0002,Evaluated situations,2023-01-03T08:03:47,ht,2023-01-03T08:03:46,0.520,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0002,Initiating operation: Correct open-ended questions,2023-01-03T08:03:47,ht,,,,
DOMAIN,task_0002,Correct open-ended questions,2023-01-03T08:08:48,ht,2023-01-03T08:03:46,301.210,SUCCESS,0.952
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:08:48,ht,,,,
MONITORING,,Number of CSA teaching requests,2023-01-03T08:08:48,mona,,,1,
MANAGEMENT,task_0020,"Removing from blackboard: task_in_focus with details [csa,""task_0020""]",2023-01-03T08:08:49,csa,,,,
MANAGEMENT,task_0020,"Removing from blackboard: task_in_focus with details [csa,""task_0020""]",2023-01-03T08:08:49,csa,,,,
MANAGEMENT,task_0002,"Adding to blackboard: task_in_focus with details [csa,""task_0002""]",2023-01-03T08:08:49,csa,,,,
DOMAIN,task_0002,Reevaluating task with current knowledge,2023-01-03T08:08:49,csa,,,,
DOMAIN,task_0002,Initiating task evaluation,2023-01-03T08:08:50,csa,,,,
DOMAIN,task_0002,Evaluated situations,2023-01-03T08:08:51,csa,2023-01-03T08:08:49,2.210,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0002,"Removing from blackboard: ha_help_required with details [""csa"",""task_0002""]",2023-01-03T08:08:51,ht,,,,
MANAGEMENT,task_0002,Handed over task back to CA,2023-01-03T08:08:51,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:08:51,mona,,,7,
MANAGEMENT,task_0002,"Removing from blackboard: task_in_focus with details [ht,""task_0002""]",2023-01-03T08:08:51,ht,,,,
MANAGEMENT,task_0002,"Removing from blackboard: ha_help_required with details [""csa"",""task_0002""]",2023-01-03T08:08:52,ht,,,,
DOMAIN,task_0002,Initiating task evaluation,2023-01-03T08:08:52,csa,,,,
DOMAIN,task_0002,Evaluated situations,2023-01-03T08:08:53,csa,2023-01-03T08:08:51,2.080,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0002,Initiating operation: Correct closed-ended questions,2023-01-03T08:08:53,csa,,,,
ENVIRONMENT,task_0002,New situation: Total points not counted,2023-01-03T08:09:03,task.TaskArtifact,,,,
DOMAIN,task_0002,Correct closed-ended questions,2023-01-03T08:09:04,csa,2023-01-03T08:08:53,10.920,SUCCESS,1.000
DOMAIN,task_0002,Initiating task evaluation,2023-01-03T08:09:04,csa,,,,
DOMAIN,task_0002,Evaluated situations,2023-01-03T08:09:05,csa,2023-01-03T08:09:04,1.300,"[""Total points not counted""]",
MANAGEMENT,task_0002,Initiating operation: Count total points,2023-01-03T08:09:05,csa,,,,
ENVIRONMENT,task_0002,Disposed: Correct exam paper,2023-01-03T08:09:09,task.TaskArtifact,2023-01-03T08:00:01,548.730,COMPLETED,0.880
DOMAIN,task_0002,Count total points,2023-01-03T08:09:10,csa,2023-01-03T08:09:05,5.070,SUCCESS,1.000
MANAGEMENT,task_0003,"Adding to blackboard: task_in_focus with details [ht,""task_0003""]",2023-01-03T08:09:52,ht,,,,
DOMAIN,task_0003,Initiating task evaluation,2023-01-03T08:09:52,ht,,,,
DOMAIN,task_0003,Evaluated situations,2023-01-03T08:09:52,ht,2023-01-03T08:09:52,0.650,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0003,Initiating operation: Correct open-ended questions,2023-01-03T08:09:52,ht,,,,
DOMAIN,task_0003,Correct open-ended questions,2023-01-03T08:14:54,ht,2023-01-03T08:09:52,301.860,SUCCESS,0.998
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:14:54,ht,,,,
MANAGEMENT,task_0002,"Removing from blackboard: task_in_focus with details [csa,""task_0002""]",2023-01-03T08:14:54,csa,,,,
MANAGEMENT,task_0002,"Removing from blackboard: task_in_focus with details [csa,""task_0002""]",2023-01-03T08:14:54,csa,,,,
MANAGEMENT,task_0003,"Adding to blackboard: task_in_focus with details [csa,""task_0003""]",2023-01-03T08:14:54,csa,,,,
DOMAIN,task_0003,Reevaluating task with current knowledge,2023-01-03T08:14:54,csa,,,,
DOMAIN,task_0003,Initiating task evaluation,2023-01-03T08:14:54,csa,,,,
DOMAIN,task_0003,Evaluated situations,2023-01-03T08:14:56,csa,2023-01-03T08:14:54,1.430,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0003,"Removing from blackboard: ha_help_required with details [""csa"",""task_0003""]",2023-01-03T08:14:56,ht,,,,
MANAGEMENT,task_0003,Handed over task back to CA,2023-01-03T08:14:56,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:14:56,mona,,,6,
MANAGEMENT,task_0003,"Removing from blackboard: task_in_focus with details [ht,""task_0003""]",2023-01-03T08:14:56,ht,,,,
DOMAIN,task_0003,Initiating task evaluation,2023-01-03T08:14:56,csa,,,,
MANAGEMENT,task_0003,"Removing from blackboard: ha_help_required with details [""csa"",""task_0003""]",2023-01-03T08:14:56,ht,,,,
DOMAIN,task_0003,Evaluated situations,2023-01-03T08:14:57,csa,2023-01-03T08:14:55,1.950,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0003,Initiating operation: Correct closed-ended questions,2023-01-03T08:14:57,csa,,,,
ENVIRONMENT,task_0003,New situation: Total points not counted,2023-01-03T08:15:07,task.TaskArtifact,,,,
DOMAIN,task_0003,Correct closed-ended questions,2023-01-03T08:15:08,csa,2023-01-03T08:14:57,10.660,SUCCESS,1.000
DOMAIN,task_0003,Initiating task evaluation,2023-01-03T08:15:08,csa,,,,
DOMAIN,task_0003,Evaluated situations,2023-01-03T08:15:09,csa,2023-01-03T08:15:07,1.560,"[""Total points not counted""]",
MANAGEMENT,task_0003,Initiating operation: Count total points,2023-01-03T08:15:09,csa,,,,
ENVIRONMENT,task_0003,Disposed: Correct exam paper,2023-01-03T08:15:13,task.TaskArtifact,2023-01-03T08:00:01,912.080,COMPLETED,0.934
DOMAIN,task_0003,Count total points,2023-01-03T08:15:13,csa,2023-01-03T08:15:08,4.810,SUCCESS,1.000
MANAGEMENT,task_0004,"Adding to blackboard: task_in_focus with details [ht,""task_0004""]",2023-01-03T08:15:56,ht,,,,
DOMAIN,task_0004,Initiating task evaluation,2023-01-03T08:15:57,ht,,,,
DOMAIN,task_0004,Evaluated situations,2023-01-03T08:15:57,ht,2023-01-03T08:15:56,0.780,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0004,Initiating operation: Correct open-ended questions,2023-01-03T08:15:57,ht,,,,
DOMAIN,task_0004,Correct open-ended questions,2023-01-03T08:20:58,ht,2023-01-03T08:15:56,302.120,SUCCESS,0.990
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:20:58,ht,,,,
MANAGEMENT,task_0003,"Removing from blackboard: task_in_focus with details [csa,""task_0003""]",2023-01-03T08:20:58,csa,,,,
MANAGEMENT,task_0003,"Removing from blackboard: task_in_focus with details [csa,""task_0003""]",2023-01-03T08:20:58,csa,,,,
MANAGEMENT,task_0004,"Adding to blackboard: task_in_focus with details [csa,""task_0004""]",2023-01-03T08:20:58,csa,,,,
DOMAIN,task_0004,Reevaluating task with current knowledge,2023-01-03T08:20:59,csa,,,,
DOMAIN,task_0004,Initiating task evaluation,2023-01-03T08:20:59,csa,,,,
DOMAIN,task_0004,Evaluated situations,2023-01-03T08:21:00,csa,2023-01-03T08:20:58,1.560,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0004,"Removing from blackboard: ha_help_required with details [""csa"",""task_0004""]",2023-01-03T08:21:00,ht,,,,
MANAGEMENT,task_0004,Handed over task back to CA,2023-01-03T08:21:00,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:21:00,mona,,,5,
MANAGEMENT,task_0004,"Removing from blackboard: task_in_focus with details [ht,""task_0004""]",2023-01-03T08:21:00,ht,,,,
DOMAIN,task_0004,Initiating task evaluation,2023-01-03T08:21:00,csa,,,,
MANAGEMENT,task_0004,"Removing from blackboard: ha_help_required with details [""csa"",""task_0004""]",2023-01-03T08:21:00,ht,,,,
DOMAIN,task_0004,Evaluated situations,2023-01-03T08:21:01,csa,2023-01-03T08:20:59,1.950,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0004,Initiating operation: Correct closed-ended questions,2023-01-03T08:21:01,csa,,,,
ENVIRONMENT,task_0004,New situation: Total points not counted,2023-01-03T08:21:12,task.TaskArtifact,,,,
DOMAIN,task_0004,Correct closed-ended questions,2023-01-03T08:21:12,csa,2023-01-03T08:21:01,10.530,SUCCESS,1.000
DOMAIN,task_0004,Initiating task evaluation,2023-01-03T08:21:12,csa,,,,
DOMAIN,task_0004,Evaluated situations,2023-01-03T08:21:13,csa,2023-01-03T08:21:11,2.080,"[""Total points not counted""]",
MANAGEMENT,task_0004,Initiating operation: Count total points,2023-01-03T08:21:13,csa,,,,
ENVIRONMENT,task_0004,Disposed: Correct exam paper,2023-01-03T08:21:16,task.TaskArtifact,2023-01-03T08:00:01,1275.170,COMPLETED,0.929
DOMAIN,task_0004,Count total points,2023-01-03T08:21:16,csa,2023-01-03T08:21:13,3.640,SUCCESS,1.000
MANAGEMENT,task_0005,"Adding to blackboard: task_in_focus with details [ht,""task_0005""]",2023-01-03T08:22:00,ht,,,,
DOMAIN,task_0005,Initiating task evaluation,2023-01-03T08:22:00,ht,,,,
DOMAIN,task_0005,Evaluated situations,2023-01-03T08:22:00,ht,2023-01-03T08:21:59,0.910,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0005,Initiating operation: Correct open-ended questions,2023-01-03T08:22:00,ht,,,,
DOMAIN,task_0005,Correct open-ended questions,2023-01-03T08:27:01,ht,2023-01-03T08:22:00,300.560,SUCCESS,0.982
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:27:01,ht,,,,
MANAGEMENT,task_0004,"Removing from blackboard: task_in_focus with details [csa,""task_0004""]",2023-01-03T08:27:01,csa,,,,
MANAGEMENT,task_0004,"Removing from blackboard: task_in_focus with details [csa,""task_0004""]",2023-01-03T08:27:01,csa,,,,
MANAGEMENT,task_0005,"Adding to blackboard: task_in_focus with details [csa,""task_0005""]",2023-01-03T08:27:01,csa,,,,
DOMAIN,task_0005,Reevaluating task with current knowledge,2023-01-03T08:27:01,csa,,,,
DOMAIN,task_0005,Initiating task evaluation,2023-01-03T08:27:02,csa,,,,
DOMAIN,task_0005,Evaluated situations,2023-01-03T08:27:03,csa,2023-01-03T08:27:01,1.820,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0005,"Removing from blackboard: ha_help_required with details [""csa"",""task_0005""]",2023-01-03T08:27:03,ht,,,,
MANAGEMENT,task_0005,Handed over task back to CA,2023-01-03T08:27:03,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:27:03,mona,,,4,
MANAGEMENT,task_0005,"Removing from blackboard: task_in_focus with details [ht,""task_0005""]",2023-01-03T08:27:03,ht,,,,
DOMAIN,task_0005,Initiating task evaluation,2023-01-03T08:27:03,csa,,,,
MANAGEMENT,task_0005,"Removing from blackboard: ha_help_required with details [""csa"",""task_0005""]",2023-01-03T08:27:03,ht,,,,
DOMAIN,task_0005,Evaluated situations,2023-01-03T08:27:04,csa,2023-01-03T08:27:02,2.080,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0005,Initiating operation: Correct closed-ended questions,2023-01-03T08:27:04,csa,,,,
ENVIRONMENT,task_0005,New situation: Total points not counted,2023-01-03T08:27:14,task.TaskArtifact,,,,
DOMAIN,task_0005,Correct closed-ended questions,2023-01-03T08:27:14,csa,2023-01-03T08:27:04,10.400,SUCCESS,1.000
DOMAIN,task_0005,Initiating task evaluation,2023-01-03T08:27:14,csa,,,,
DOMAIN,task_0005,Evaluated situations,2023-01-03T08:27:15,csa,2023-01-03T08:27:14,1.300,"[""Total points not counted""]",
MANAGEMENT,task_0005,Initiating operation: Count total points,2023-01-03T08:27:15,csa,,,,
ENVIRONMENT,task_0005,Disposed: Correct exam paper,2023-01-03T08:27:19,task.TaskArtifact,2023-01-03T08:00:01,1637.350,COMPLETED,0.924
DOMAIN,task_0005,Count total points,2023-01-03T08:27:19,csa,2023-01-03T08:27:15,3.900,SUCCESS,1.000
MANAGEMENT,task_0006,"Adding to blackboard: task_in_focus with details [ht,""task_0006""]",2023-01-03T08:28:03,ht,,,,
DOMAIN,task_0006,Initiating task evaluation,2023-01-03T08:28:03,ht,,,,
DOMAIN,task_0006,Evaluated situations,2023-01-03T08:28:03,ht,2023-01-03T08:28:03,0.390,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0006,Initiating operation: Correct open-ended questions,2023-01-03T08:28:03,ht,,,,
DOMAIN,task_0006,Correct open-ended questions,2023-01-03T08:33:03,ht,2023-01-03T08:28:03,300.690,SUCCESS,0.970
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:33:04,ht,,,,
MANAGEMENT,task_0005,"Removing from blackboard: task_in_focus with details [csa,""task_0005""]",2023-01-03T08:33:04,csa,,,,
MANAGEMENT,task_0005,"Removing from blackboard: task_in_focus with details [csa,""task_0005""]",2023-01-03T08:33:04,csa,,,,
MANAGEMENT,task_0006,"Adding to blackboard: task_in_focus with details [csa,""task_0006""]",2023-01-03T08:33:04,csa,,,,
DOMAIN,task_0006,Reevaluating task with current knowledge,2023-01-03T08:33:04,csa,,,,
DOMAIN,task_0006,Initiating task evaluation,2023-01-03T08:33:04,csa,,,,
DOMAIN,task_0006,Evaluated situations,2023-01-03T08:33:05,csa,2023-01-03T08:33:04,1.560,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0006,"Removing from blackboard: ha_help_required with details [""csa"",""task_0006""]",2023-01-03T08:33:05,ht,,,,
MANAGEMENT,task_0006,Handed over task back to CA,2023-01-03T08:33:05,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:33:05,mona,,,3,
MANAGEMENT,task_0006,"Removing from blackboard: task_in_focus with details [ht,""task_0006""]",2023-01-03T08:33:05,ht,,,,
DOMAIN,task_0006,Initiating task evaluation,2023-01-03T08:33:05,csa,,,,
MANAGEMENT,task_0006,"Removing from blackboard: ha_help_required with details [""csa"",""task_0006""]",2023-01-03T08:33:06,ht,,,,
DOMAIN,task_0006,Evaluated situations,2023-01-03T08:33:07,csa,2023-01-03T08:33:05,1.300,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0006,Initiating operation: Correct closed-ended questions,2023-01-03T08:33:07,csa,,,,
ENVIRONMENT,task_0006,New situation: Total points not counted,2023-01-03T08:33:17,task.TaskArtifact,,,,
DOMAIN,task_0006,Correct closed-ended questions,2023-01-03T08:33:17,csa,2023-01-03T08:33:06,11.050,SUCCESS,1.000
DOMAIN,task_0006,Initiating task evaluation,2023-01-03T08:33:17,csa,,,,
DOMAIN,task_0006,Evaluated situations,2023-01-03T08:33:18,csa,2023-01-03T08:33:17,1.170,"[""Total points not counted""]",
MANAGEMENT,task_0006,Initiating operation: Count total points,2023-01-03T08:33:18,csa,,,,
ENVIRONMENT,task_0006,Disposed: Correct exam paper,2023-01-03T08:33:22,task.TaskArtifact,2023-01-03T08:00:01,2000.180,COMPLETED,0.901
DOMAIN,task_0006,Count total points,2023-01-03T08:33:22,csa,2023-01-03T08:33:18,3.770,SUCCESS,1.000
MANAGEMENT,task_0008,"Adding to blackboard: task_in_focus with details [ht,""task_0008""]",2023-01-03T08:34:06,ht,,,,
DOMAIN,task_0008,Initiating task evaluation,2023-01-03T08:34:06,ht,,,,
DOMAIN,task_0008,Evaluated situations,2023-01-03T08:34:06,ht,2023-01-03T08:34:06,0.260,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0008,Initiating operation: Correct open-ended questions,2023-01-03T08:34:06,ht,,,,
DOMAIN,task_0008,Correct open-ended questions,2023-01-03T08:39:06,ht,2023-01-03T08:34:06,300.560,SUCCESS,0.983
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:39:07,ht,,,,
MANAGEMENT,task_0006,"Removing from blackboard: task_in_focus with details [csa,""task_0006""]",2023-01-03T08:39:07,csa,,,,
MANAGEMENT,task_0006,"Removing from blackboard: task_in_focus with details [csa,""task_0006""]",2023-01-03T08:39:07,csa,,,,
MANAGEMENT,task_0008,"Adding to blackboard: task_in_focus with details [csa,""task_0008""]",2023-01-03T08:39:07,csa,,,,
DOMAIN,task_0008,Reevaluating task with current knowledge,2023-01-03T08:39:07,csa,,,,
DOMAIN,task_0008,Initiating task evaluation,2023-01-03T08:39:07,csa,,,,
DOMAIN,task_0008,Evaluated situations,2023-01-03T08:39:08,csa,2023-01-03T08:39:07,1.430,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0008,"Removing from blackboard: ha_help_required with details [""csa"",""task_0008""]",2023-01-03T08:39:08,ht,,,,
MANAGEMENT,task_0008,Handed over task back to CA,2023-01-03T08:39:08,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:39:08,mona,,,2,
MANAGEMENT,task_0008,"Removing from blackboard: task_in_focus with details [ht,""task_0008""]",2023-01-03T08:39:08,ht,,,,
DOMAIN,task_0008,Initiating task evaluation,2023-01-03T08:39:09,csa,,,,
MANAGEMENT,task_0008,"Removing from blackboard: ha_help_required with details [""csa"",""task_0008""]",2023-01-03T08:39:09,ht,,,,
DOMAIN,task_0008,Evaluated situations,2023-01-03T08:39:10,csa,2023-01-03T08:39:08,1.820,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0008,Initiating operation: Correct closed-ended questions,2023-01-03T08:39:10,csa,,,,
ENVIRONMENT,task_0008,New situation: Total points not counted,2023-01-03T08:39:20,task.TaskArtifact,,,,
DOMAIN,task_0008,Correct closed-ended questions,2023-01-03T08:39:20,csa,2023-01-03T08:39:10,10.530,SUCCESS,1.000
DOMAIN,task_0008,Initiating task evaluation,2023-01-03T08:39:20,csa,,,,
DOMAIN,task_0008,Evaluated situations,2023-01-03T08:39:22,csa,2023-01-03T08:39:19,2.340,"[""Total points not counted""]",
MANAGEMENT,task_0008,Initiating operation: Count total points,2023-01-03T08:39:22,csa,,,,
ENVIRONMENT,task_0008,Disposed: Correct exam paper,2023-01-03T08:39:25,task.TaskArtifact,2023-01-03T08:00:02,2363.010,COMPLETED,0.913
DOMAIN,task_0008,Count total points,2023-01-03T08:39:25,csa,2023-01-03T08:39:21,3.770,SUCCESS,1.000
MANAGEMENT,task_0012,"Adding to blackboard: task_in_focus with details [ht,""task_0012""]",2023-01-03T08:40:09,ht,,,,
DOMAIN,task_0012,Initiating task evaluation,2023-01-03T08:40:09,ht,,,,
DOMAIN,task_0012,Evaluated situations,2023-01-03T08:40:09,ht,2023-01-03T08:40:08,0.520,"[""Open-ended questions not yet corrected""]",
MANAGEMENT,task_0012,Initiating operation: Correct open-ended questions,2023-01-03T08:40:09,ht,,,,
DOMAIN,task_0012,Correct open-ended questions,2023-01-03T08:45:10,ht,2023-01-03T08:40:08,301.210,SUCCESS,0.997
MANAGEMENT,,"Adding to blackboard: csa_teaching_required with details [""csa"",""Open-ended questions not yet corrected"",""Correct open-ended questions""]",2023-01-03T08:45:10,ht,,,,
MANAGEMENT,task_0008,"Removing from blackboard: task_in_focus with details [csa,""task_0008""]",2023-01-03T08:45:10,csa,,,,
MANAGEMENT,task_0008,"Removing from blackboard: task_in_focus with details [csa,""task_0008""]",2023-01-03T08:45:10,csa,,,,
MANAGEMENT,task_0012,"Adding to blackboard: task_in_focus with details [csa,""task_0012""]",2023-01-03T08:45:10,csa,,,,
DOMAIN,task_0012,Reevaluating task with current knowledge,2023-01-03T08:45:10,csa,,,,
DOMAIN,task_0012,Initiating task evaluation,2023-01-03T08:45:10,csa,,,,
DOMAIN,task_0012,Evaluated situations,2023-01-03T08:45:12,csa,2023-01-03T08:45:10,1.820,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0012,"Removing from blackboard: ha_help_required with details [""csa"",""task_0012""]",2023-01-03T08:45:12,ht,,,,
MANAGEMENT,task_0012,Handed over task back to CA,2023-01-03T08:45:12,ht,,,,
MONITORING,,Number of HA assistance requests,2023-01-03T08:45:12,mona,,,1,
MANAGEMENT,task_0012,"Removing from blackboard: task_in_focus with details [ht,""task_0012""]",2023-01-03T08:45:12,ht,,,,
DOMAIN,task_0012,Initiating task evaluation,2023-01-03T08:45:12,csa,,,,
MANAGEMENT,task_0012,"Removing from blackboard: ha_help_required with details [""csa"",""task_0012""]",2023-01-03T08:45:12,ht,,,,
DOMAIN,task_0012,Evaluated situations,2023-01-03T08:45:13,csa,2023-01-03T08:45:12,1.300,"[""Closed-ended questions not yet corrected""]",
MANAGEMENT,task_0012,Initiating operation: Correct closed-ended questions,2023-01-03T08:45:13,csa,,,,
ENVIRONMENT,task_0012,New situation: Total points not counted,2023-01-03T08:45:24,task.TaskArtifact,,,,
DOMAIN,task_0012,Correct closed-ended questions,2023-01-03T08:45:24,csa,2023-01-03T08:45:13,11.180,SUCCESS,1.000
DOMAIN,task_0012,Initiating task evaluation,2023-01-03T08:45:24,csa,,,,
